r__CN2.mgt  v__ALPHA_BF.gw  v__GW_DELAY.gw  v__GWQMN.gw  v__GW_REVAP.gw  v__ESCO.hru  v__CH_N2.rte  v__CH_K2.rte  v__ALPHA_BNK.rte  r__SOL_AWC(1).sol  r__SOL_K(1).sol  r__SOL_BD(1).sol  v__SFTMP.bsn       objfun
5.818200e-002  9.212000e-001  4.388100e+002  7.690600e-001  2.880500e-002  8.771700e-001  2.051100e-001  8.829100e+001  9.370100e-001  3.176500e-001  -7.428700e-002  7.820200e-003  2.621900e-001  4.588600e+004  
-4.812600e-002  5.268800e-001  3.192900e+002  7.924700e-001  1.849000e-001  9.838900e-001  1.629200e-001  1.853200e+001  6.679300e-001  9.795700e-002  -1.842800e-001  1.409800e-002  6.999500e-001  1.970100e+004  
8.872700e-002  5.558000e-001  3.193200e+002  1.516100e+000  3.935000e-002  8.641500e-001  3.817400e-003  4.481400e+001  5.996100e-002  -1.188800e-001  -2.066200e-001  3.422900e-001  -4.107500e-001  4.219400e+004  
-7.341700e-002  8.644700e-001  2.447500e+002  4.819700e-001  1.446200e-001  8.742200e-001  1.423600e-001  1.013100e+002  3.643200e-001  3.218500e-001  3.885800e-001  2.165100e-001  4.146200e+000  9.128600e+003  
-9.964800e-002  8.839800e-001  2.279500e+002  1.413500e+000  7.775500e-002  9.299600e-001  9.130100e-002  1.158600e+002  1.388500e-002  3.591900e-001  -5.549400e-001  5.519600e-001  8.109100e-001  2.302800e+003  
-8.955300e-003  8.782800e-002  4.485300e+002  1.365800e+000  1.143200e-001  8.709800e-001  4.356300e-002  1.962300e+001  3.429400e-001  -1.636200e-001  -1.574800e-001  4.554400e-001  -4.282700e+000  2.072900e+004  
1.706600e-002  5.871000e-001  1.988200e+002  8.472500e-001  1.072900e-001  8.170800e-001  2.179200e-001  7.561500e+000  5.361000e-002  3.727500e-001  -3.569600e-002  5.908500e-001  -2.989700e+000  2.159700e+004  
-7.963400e-002  1.308800e-001  7.222900e+001  3.910200e-001  7.365300e-002  9.258800e-001  2.219000e-001  7.977400e+001  2.986700e-001  -7.807000e-002  -4.865800e-001  -3.572300e-001  -3.818900e+000  1.450800e+004  
-1.953500e-001  6.608400e-001  3.111500e+002  1.982600e+000  4.142100e-003  8.420500e-001  2.483900e-001  3.454000e+001  3.630300e-001  2.562300e-002  5.604800e-001  -4.855300e-001  1.861300e+000  3.036600e+003  
-1.734600e-001  2.733700e-001  4.144400e+001  1.600700e-001  1.826900e-001  8.482200e-001  2.943600e-001  7.142500e+001  2.907500e-001  -1.362900e-001  -6.995200e-001  -2.680300e-001  -2.259400e+000  7.831900e+003  
-5.576100e-002  6.567200e-002  4.799900e+001  9.155000e-002  9.114100e-002  8.893600e-001  1.784300e-002  6.004600e+001  8.563400e-001  3.304500e-001  5.239800e-001  4.356300e-001  -2.634700e+000  1.990200e+004  
1.702500e-001  3.966800e-001  3.670600e+002  1.115100e+000  5.545000e-002  8.565500e-001  2.412400e-001  7.613900e+001  8.755600e-001  -4.907300e-002  -1.410700e-001  -3.695800e-001  -2.767200e-001  3.175300e+005  
1.740600e-001  4.460500e-001  1.269400e+002  1.200400e+000  1.239100e-001  8.721800e-001  1.267200e-001  1.501100e+001  6.426200e-001  4.251000e-002  1.928700e-001  1.554900e-001  4.837500e+000  3.281200e+005  
-1.555200e-001  9.989100e-001  1.897900e+002  8.832400e-001  1.561800e-002  9.831500e-001  1.299800e-001  8.282700e+001  1.303200e-001  -1.913700e-001  1.667100e-001  4.510800e-001  4.711100e+000  1.232000e+004  
-1.429900e-001  4.272000e-001  1.368300e+002  1.828000e+000  1.312100e-001  9.298400e-001  5.578800e-002  6.110600e+001  5.836400e-001  2.978600e-001  -5.939900e-001  4.495100e-001  3.348900e+000  3.616500e+003  
-6.251700e-003  5.481800e-001  8.032200e+001  5.675600e-001  5.931100e-002  8.751400e-001  2.167100e-001  1.784400e+001  8.399100e-001  -1.629900e-002  2.222700e-001  3.717100e-002  2.511500e+000  2.472300e+004  
1.630300e-002  2.234700e-001  1.363200e+002  1.919200e+000  1.980800e-001  8.598500e-001  2.234900e-001  1.463700e+001  8.887300e-001  3.792400e-001  5.372800e-001  -1.143800e-001  2.339400e+000  2.141800e+004  
1.328300e-002  7.335800e-002  3.286100e+002  1.581800e+000  5.729000e-003  9.380900e-001  2.415100e-001  5.195800e+000  6.070400e-001  2.462000e-001  -4.658300e-001  -2.307400e-001  -3.299600e+000  2.681600e+004  
-1.462200e-001  6.585200e-001  3.768900e+002  1.474600e+000  1.708000e-001  9.067000e-001  2.036700e-001  1.179000e+002  2.100900e-001  3.296000e-001  -7.331400e-001  -1.568400e-002  -4.006500e+000  2.133700e+003  
1.857100e-001  3.454300e-001  2.886900e+002  1.671000e+000  1.564400e-001  8.511300e-001  2.320800e-001  8.671200e+001  8.263900e-002  3.417500e-001  -1.734900e-001  -1.882600e-002  3.554800e+000  2.260200e+005  
-1.341300e-001  4.102600e-001  5.098000e+001  3.242100e-001  7.741500e-002  9.877100e-001  1.438900e-001  1.141900e+002  7.932200e-001  3.653500e-001  3.854700e-001  2.237400e-001  -2.726400e-001  1.182000e+004  
-1.764700e-001  1.454700e-001  3.248700e+002  2.830700e-001  1.219500e-001  8.720300e-001  9.644100e-002  1.032700e+002  2.941700e-001  -9.422000e-002  3.142600e-001  7.805400e-002  4.625600e+000  7.832300e+003  
-1.926200e-001  9.492400e-001  4.057900e+002  1.828700e+000  9.639000e-002  8.351000e-001  1.354100e-001  6.118600e+001  4.538500e-002  3.282100e-001  -7.958700e-002  -3.388000e-002  1.702000e+000  4.540100e+002  
-5.755500e-003  8.868400e-001  3.856000e+002  6.661100e-001  1.314000e-001  9.515900e-001  2.455100e-001  3.876000e+001  4.545700e-001  -1.708700e-001  2.212500e-001  -1.308100e-001  -4.827700e+000  2.920300e+004  
-2.903200e-002  1.753300e-001  2.505000e+002  3.099300e-001  9.866700e-002  9.823400e-001  2.602100e-001  2.281800e+001  3.898800e-001  1.256800e-001  1.839000e-001  3.227100e-001  -2.122700e+000  2.162300e+004  
1.121900e-001  9.018300e-001  2.324300e+002  1.656600e+000  1.104900e-001  9.870800e-001  2.886100e-001  1.163300e+002  3.519400e-001  1.599900e-001  1.528800e-001  -3.061700e-001  -3.047900e+000  8.326100e+004  
-1.172900e-001  8.417800e-001  4.203500e+002  5.793500e-001  1.520900e-001  8.030100e-001  2.945700e-001  5.490700e+001  1.249700e-001  -4.682300e-002  5.317100e-001  2.941100e-001  -2.575300e+000  7.284900e+003  
5.403300e-002  2.650500e-001  3.884800e+002  7.182600e-001  1.860000e-001  9.726500e-001  1.599600e-001  5.059700e+000  8.334300e-001  -1.615100e-001  -3.838000e-001  -6.935700e-002  -2.438200e+000  5.409400e+004  
5.850700e-002  9.652100e-001  2.843900e+002  1.438900e+000  1.508600e-001  9.910200e-001  2.264300e-001  6.740800e+001  2.972600e-001  3.880300e-001  -6.406200e-001  1.135300e-001  -1.802900e+000  3.952900e+004  
-1.045200e-001  9.370000e-001  4.388800e+002  1.618000e-002  3.329500e-002  8.188100e-001  2.459200e-001  6.384200e+001  1.639500e-001  -1.524100e-001  -3.944800e-002  -1.206700e-001  3.107900e+000  8.894000e+003  
-1.726400e-001  2.604900e-001  4.033700e+002  1.344700e+000  5.043400e-003  8.183800e-001  1.027900e-001  1.097200e+002  1.594100e-002  2.618400e-001  -9.825100e-002  1.182300e-001  4.705400e+000  1.328000e+003  
1.726900e-001  7.152000e-001  2.440500e+002  1.402200e+000  1.562700e-001  8.904800e-001  2.877200e-001  1.100700e+001  7.024400e-001  -5.076800e-003  9.525800e-002  3.406800e-002  -1.198700e+000  3.336300e+005  
-9.135900e-002  6.892100e-001  2.082700e+002  3.214000e-001  1.278000e-001  8.437900e-001  1.586300e-001  2.375700e+001  7.031000e-001  4.772900e-002  -4.964600e-001  -3.419200e-001  4.231600e+000  8.885000e+003  
-1.574900e-001  9.349300e-001  2.262800e+002  2.805600e-001  8.309500e-003  9.431700e-001  7.485700e-002  7.659700e+001  9.547900e-001  2.368100e-001  -5.468100e-002  5.520900e-001  3.968600e+000  1.259200e+004  
1.045600e-001  7.376800e-001  2.330900e+002  1.989300e+000  1.232800e-002  9.931200e-001  1.721200e-001  6.716400e+001  9.075000e-001  2.749400e-001  2.162400e-001  3.866000e-001  2.300900e+000  8.689300e+004  
-5.957700e-002  2.522200e-001  3.967900e+002  5.800600e-001  3.256600e-002  9.618400e-001  2.991400e-001  2.381600e+001  7.465000e-002  2.957000e-001  -3.293800e-001  1.651300e-001  -2.937600e+000  9.150800e+003  
9.460800e-002  8.753400e-001  1.472900e+002  1.016700e+000  1.392700e-001  8.223600e-001  2.401100e-001  1.241100e+002  7.010800e-001  3.496100e-001  -4.173400e-001  5.113700e-001  7.479700e-001  7.603900e+004  
1.288100e-001  7.595500e-001  1.717900e+002  1.615500e+000  1.644800e-001  9.521900e-001  8.667100e-002  2.698800e+001  1.794300e-001  1.867000e-001  -2.101500e-001  5.036300e-001  -1.710700e+000  1.103300e+005  
-6.136500e-002  4.216900e-001  2.741300e+002  7.762400e-001  1.006500e-001  8.329100e-001  5.470800e-002  6.764100e+001  7.338500e-001  -1.641200e-001  7.455700e-001  3.275900e-001  -1.096100e+000  1.841600e+004  
-1.150000e-001  2.529500e-001  1.472300e+002  1.532600e+000  1.008100e-001  8.886700e-001  2.943600e-001  3.961600e+001  2.792900e-001  4.414900e-002  3.095900e-002  -1.671400e-001  1.451800e+000  4.537100e+003  
-1.562200e-001  5.228600e-001  3.761600e+002  5.574000e-001  2.201200e-002  9.934200e-001  8.055600e-002  3.607000e+001  3.026600e-001  -1.668100e-001  7.397400e-001  3.791000e-001  -3.611200e+000  1.501400e+004  
1.084300e-002  9.943800e-001  3.169100e+002  1.469700e+000  1.965900e-002  9.882200e-001  2.051400e-001  3.278900e+001  8.392500e-001  3.814700e-001  3.434100e-001  3.015900e-001  -2.701000e+000  2.645900e+004  
-1.752800e-001  3.212200e-001  3.086000e+002  3.855400e-001  3.406300e-002  8.231200e-001  1.876200e-001  1.291300e+001  1.886400e-001  3.785000e-002  -7.317200e-001  3.741400e-001  -1.925500e+000  5.409600e+003  
8.397800e-003  2.110400e-002  3.655600e+002  1.597600e+000  4.581700e-002  9.645400e-001  2.708400e-001  1.029400e+002  3.423600e-002  1.414900e-001  -3.506400e-001  -3.571200e-002  -7.287500e-001  1.057100e+004  
6.437800e-002  2.195400e-001  3.483200e+002  1.482600e-001  1.009400e-001  8.489000e-001  2.404100e-001  1.180400e+002  3.851800e-002  -4.910700e-002  3.829800e-001  -5.027600e-002  -1.546300e+000  2.495900e+004  
-1.070400e-001  2.911800e-001  7.956900e+001  8.299600e-002  7.180900e-002  9.821300e-001  2.307700e-001  1.346500e+001  9.342200e-001  1.190000e-001  -1.874400e-002  -1.760400e-001  -8.540800e-001  1.477000e+004  
1.909000e-001  2.927000e-001  1.662000e+002  9.616200e-001  1.623400e-001  9.616800e-001  6.763000e-002  8.978000e+001  1.066000e-001  1.083400e-001  2.253600e-001  -4.071800e-001  3.289700e+000  2.494600e+005  
7.916800e-002  1.345700e-001  1.606500e+002  1.184600e+000  1.362500e-002  9.181500e-001  3.244100e-002  1.152400e+002  7.875700e-001  2.564500e-001  6.796600e-002  4.319100e-001  2.028200e-001  6.958000e+004  
-1.481400e-001  7.732200e-001  2.762800e+002  2.392800e-001  1.588100e-001  9.853300e-001  1.202200e-003  1.621300e+001  1.099200e-001  3.302800e-001  7.581200e-001  5.200300e-001  -3.148900e+000  1.388300e+004  
-2.574400e-002  7.568400e-001  2.869200e+002  2.328500e-001  2.393900e-002  9.327700e-001  4.275800e-002  1.264400e+002  5.372400e-001  2.704600e-001  -1.960100e-001  -1.497400e-001  -3.063700e+000  1.776600e+004  
3.912400e-002  2.820500e-001  3.206200e+002  1.136200e+000  9.623700e-002  8.774400e-001  2.446300e-001  1.272500e+002  1.188000e-001  1.897800e-001  7.784200e-001  4.220300e-002  1.849900e+000  2.083400e+004  
1.595700e-001  4.205300e-001  4.466500e+002  7.630100e-001  1.427300e-001  9.966600e-001  8.768500e-003  2.668500e+001  4.080700e-001  1.572000e-001  -4.501000e-001  -2.203200e-001  -2.790300e+000  2.693800e+005  
1.793700e-001  8.012300e-002  3.557600e+002  7.520200e-001  1.312300e-001  8.205900e-001  1.944300e-001  1.093400e+002  4.138300e-001  9.637700e-002  5.771400e-001  5.056600e-001  -2.380400e+000  3.412600e+005  
4.957800e-002  5.655300e-001  8.376300e+001  8.375600e-001  1.703600e-001  9.466100e-001  1.552400e-001  2.761900e+001  8.221200e-001  -1.658600e-001  -5.088100e-001  2.659200e-001  3.642600e+000  4.751500e+004  
4.574900e-002  9.288000e-001  1.253700e+002  5.445400e-001  1.675200e-002  8.288100e-001  1.260700e-001  5.508400e+001  8.501200e-001  3.808400e-001  -4.544900e-003  1.462900e-001  9.609300e-001  3.797700e+004  
1.612000e-001  5.541000e-001  4.452100e+002  1.097200e+000  5.538100e-002  9.777800e-001  1.225600e-001  7.764100e+001  7.713900e-001  -1.390900e-001  5.085400e-001  2.944100e-002  5.804500e-001  3.058900e+005  
1.589900e-001  1.354800e-001  3.936200e+002  5.858000e-001  3.611500e-002  8.822200e-001  1.905000e-001  2.674400e+001  3.786200e-001  6.085100e-002  1.016800e-001  9.389400e-002  5.271100e-001  2.915100e+005  
1.778400e-001  5.009000e-001  3.121700e+002  2.406000e-001  1.265000e-001  9.807500e-001  8.372800e-002  4.168200e+001  6.335400e-001  1.587200e-001  -2.797300e-001  1.286700e-001  4.140100e+000  3.489100e+005  
1.473700e-001  5.748600e-001  3.353300e+001  9.019700e-002  4.238700e-002  9.263100e-001  6.073700e-003  9.010900e+001  3.768800e-002  1.242300e-001  3.969800e-003  5.212000e-001  -3.423200e+000  1.012200e+005  
8.256300e-002  4.260700e-001  1.361300e+002  1.082500e+000  6.598200e-002  9.604600e-001  1.728200e-001  7.269800e+001  9.753400e-001  2.869900e-001  -1.987800e-001  5.210300e-001  4.962700e+000  6.151100e+004  
-1.880700e-001  7.136800e-001  8.201600e+001  3.789600e-001  1.965000e-002  8.609600e-001  1.115300e-001  1.098500e+002  7.862500e-001  1.867400e-001  -2.234400e-001  1.086000e-001  2.798700e+000  7.488300e+003  
9.606300e-002  9.599200e-001  3.473300e+002  2.113500e-001  1.583000e-001  8.797000e-001  1.622300e-001  6.338600e+001  2.578000e-001  -1.170100e-001  -2.258000e-001  5.333900e-001  8.460100e-001  7.256700e+004  
7.386900e-003  8.632000e-001  6.235800e+001  1.071200e+000  8.649400e-002  8.675900e-001  1.420300e-001  1.931700e+001  7.669800e-001  -1.441300e-001  6.996700e-001  -1.497800e-001  3.731700e+000  2.662000e+004  
-1.861200e-001  1.280400e-001  4.073500e+002  6.984300e-001  4.031200e-002  9.546500e-001  5.031900e-002  1.237700e+002  3.176500e-001  2.986600e-001  5.401500e-001  2.370700e-001  1.625400e+000  6.124700e+003  
-1.676600e-001  7.602500e-001  3.044300e+002  1.224000e-001  6.982500e-002  8.427400e-001  1.529800e-001  2.934700e+001  8.466600e-001  8.638700e-002  -3.898400e-001  -2.700300e-001  2.179600e+000  5.259800e+003  
3.732100e-002  1.066600e-002  2.663700e+002  5.805400e-001  9.999500e-002  8.643200e-001  6.656300e-002  2.128000e+001  2.683400e-001  3.546900e-001  -4.957700e-001  -1.935300e-001  3.614900e+000  2.611400e+004  
-1.679500e-001  8.118400e-001  8.623000e+001  1.130900e+000  7.619400e-002  9.559900e-001  2.997100e-001  1.097000e+002  2.028800e-001  3.740200e-001  4.019400e-001  5.003900e-001  -1.400600e+000  5.546200e+003  
-8.150800e-002  2.706600e-001  4.497000e+002  1.091700e+000  1.762000e-001  8.324200e-001  2.862800e-001  2.908100e+001  4.670500e-001  1.724200e-001  3.021700e-001  5.872200e-001  -1.470700e+000  9.717600e+003  
1.551300e-001  9.849200e-001  6.809700e+001  2.352600e-001  1.224100e-001  9.200700e-001  2.426600e-001  5.398400e+001  4.471700e-001  3.302300e-001  -3.521900e-001  1.232900e-001  2.224100e+000  2.462100e+005  
1.058100e-002  2.450700e-001  1.132200e+002  1.279400e+000  9.651500e-003  8.411400e-001  2.681500e-001  4.298900e+001  8.191900e-001  2.066200e-001  -6.964600e-001  -1.557200e-001  1.409900e+000  2.348800e+004  
-1.008800e-001  2.449300e-001  1.732800e+002  1.617300e+000  1.030500e-001  9.465400e-001  3.219200e-003  9.929500e+001  6.493000e-001  1.917800e-001  6.248900e-001  -1.193200e-001  4.156000e-002  7.927600e+003  
-9.583400e-002  4.414400e-001  2.682500e+002  1.397800e-002  1.197600e-001  8.314600e-001  2.843900e-001  1.224300e+002  4.093400e-002  7.601200e-002  -4.206000e-001  -3.008900e-001  2.734800e+000  5.197600e+003  
1.989600e-001  1.879700e-001  1.378400e+002  9.812700e-002  1.465700e-001  9.981400e-001  2.363600e-001  3.533100e+001  6.475300e-001  1.219800e-001  2.725600e-002  3.535300e-001  -4.996400e+000  3.600800e+005  
-1.642400e-001  2.118600e-001  4.105400e+002  1.116100e+000  1.238700e-001  9.055100e-001  1.078700e-001  8.722000e+001  5.177700e-001  -1.372100e-001  -4.518600e-001  3.812800e-001  3.219700e+000  2.798200e+003  
1.349100e-001  7.581500e-001  5.748500e+001  7.078300e-001  7.520400e-002  8.254500e-001  1.333000e-001  4.343600e+001  4.064600e-001  3.714000e-002  6.759000e-001  -1.265900e-001  -4.801700e+000  1.284900e+005  
7.381700e-003  3.452500e-001  8.586200e+001  3.083600e-001  3.668100e-002  8.626400e-001  6.588100e-002  6.352900e+001  9.607500e-001  -9.235000e-002  5.782700e-002  3.033000e-001  5.932600e-001  3.616700e+004  
1.554000e-001  2.729000e-001  3.105500e+002  6.860300e-001  1.132700e-001  9.064700e-001  1.204900e-001  8.270600e+001  6.808100e-001  3.080300e-001  -2.824900e-001  3.478000e-001  -3.002600e+000  2.417100e+005  
-9.450400e-002  8.030500e-001  3.964800e+002  8.135200e-001  1.214900e-001  9.607100e-001  2.060700e-001  7.402900e+001  9.567600e-001  -1.026300e-001  -5.472400e-001  4.858300e-001  6.741600e-001  1.697600e+004  
-1.186400e-001  9.876300e-001  3.812300e+002  1.758400e+000  1.431200e-001  9.344400e-001  1.148500e-001  3.625200e+001  1.221200e-001  2.121300e-001  -3.482200e-002  -2.683400e-001  3.357900e+000  2.214000e+003  
-1.144200e-001  4.603100e-001  1.454400e+002  1.985600e-001  7.000800e-002  9.940000e-001  2.630500e-001  1.991100e+001  3.195200e-001  2.494000e-001  3.956200e-002  5.491500e-001  -2.472900e+000  1.731300e+004  
-6.141100e-002  1.227100e-001  1.717500e+002  1.159700e+000  1.673600e-001  8.598100e-001  1.445100e-001  3.597300e+001  8.855200e-001  2.238600e-001  -3.233800e-001  -2.369900e-002  -6.076800e-001  1.131900e+004  
-1.667300e-001  9.737800e-002  4.463400e+002  9.981500e-001  9.016600e-002  8.334600e-001  1.181000e-001  1.238400e+002  9.269700e-001  3.658000e-001  -2.774100e-001  -2.563200e-002  -2.165700e+000  2.297200e+003  
1.230200e-001  2.390000e-001  3.370300e+002  7.312800e-001  1.619800e-001  9.986200e-001  2.587900e-001  6.638100e+001  9.586200e-001  1.402800e-001  -6.215200e-001  3.138400e-001  -8.257600e-001  1.134300e+005  
-1.888700e-001  6.163300e-001  3.365200e+002  2.626200e-002  5.903000e-003  8.444200e-001  1.236900e-001  3.027100e+001  1.191400e-001  1.128700e-001  -2.607000e-002  4.375800e-001  3.189100e+000  7.750200e+003  
1.776100e-001  9.367900e-001  1.292100e+002  2.645900e-001  7.171200e-002  9.451000e-001  1.858600e-001  1.255600e+002  8.875500e-001  3.700200e-001  -8.674700e-002  -4.421700e-001  -1.437100e+000  3.409800e+005  
1.041800e-001  9.258700e-001  8.126200e+001  4.841400e-001  1.853800e-001  9.063900e-001  6.304700e-002  1.128300e+001  7.124700e-001  -9.024300e-002  1.273300e-001  4.436600e-001  -4.130700e+000  8.188100e+004  
-7.994500e-002  5.018800e-001  4.178000e+002  2.560800e-001  1.970600e-003  8.327000e-001  9.077900e-002  7.905400e+001  8.945000e-001  1.328500e-001  5.235700e-001  1.342800e-001  -4.796700e+000  9.817300e+003  
-1.834600e-001  7.144200e-001  2.008800e+002  8.286900e-001  1.024300e-001  9.810600e-001  1.956000e-001  2.377100e+001  1.594400e-001  1.571000e-001  -6.617100e-001  5.064400e-001  2.775800e+000  8.171500e+003  
-1.861500e-001  4.628200e-001  4.379900e+002  6.709800e-001  6.436900e-002  8.051800e-001  2.277900e-001  1.121400e+002  1.586300e-001  3.495000e-001  -2.522500e-001  3.761300e-001  2.650100e+000  5.531600e+003  
1.272800e-001  4.756300e-001  1.778500e+002  1.408200e+000  3.891900e-003  8.113400e-001  1.119200e-001  8.470300e+001  4.387700e-001  3.792400e-001  2.681000e-001  2.886500e-001  -1.336600e+000  1.002800e+005  
1.299400e-001  3.179100e-002  3.953500e+002  1.444300e-001  1.716100e-001  9.976900e-001  1.731600e-001  8.922700e+001  8.236200e-002  3.058900e-001  -4.406600e-001  -2.842500e-001  2.261500e+000  8.108200e+004  
4.388800e-002  8.938900e-001  7.577500e+001  5.820700e-002  1.557400e-001  9.612100e-001  6.162700e-002  1.064800e+002  8.386900e-001  1.832100e-001  6.265700e-001  2.313000e-002  3.447400e+000  3.747200e+004  
1.828100e-001  6.004400e-001  2.575200e+002  4.426500e-002  1.801700e-001  8.136300e-001  8.200400e-002  1.224900e+002  4.528700e-001  3.142700e-001  3.753700e-001  1.043400e-001  3.665500e+000  3.394500e+005  
5.144200e-002  5.351900e-001  3.587900e+002  1.976700e+000  8.230200e-002  8.397200e-001  6.801600e-002  2.950200e+001  7.141000e-001  6.784100e-002  -7.329900e-001  3.034000e-001  -4.132500e+000  3.812700e+004  
-1.413000e-001  7.255800e-002  2.476800e+002  1.904000e+000  1.062500e-001  8.030500e-001  1.415600e-001  1.288800e+002  7.665200e-002  1.896700e-001  -4.465300e-003  1.032300e-001  -2.784900e+000  1.425100e+003  
-1.862300e-001  6.457900e-001  1.609600e+002  8.273400e-001  1.436900e-001  8.674300e-001  1.733400e-001  1.274900e+002  6.759300e-001  2.351300e-001  -7.893200e-001  -3.825800e-001  -4.108300e+000  3.099800e+003  
-1.645400e-002  2.682400e-001  1.602400e+002  1.558200e+000  1.273200e-001  9.472900e-001  8.778200e-002  1.051900e+002  8.314500e-001  -1.814100e-001  7.497600e-002  5.739100e-001  -3.244000e+000  2.339700e+004  
5.695500e-002  7.946900e-001  2.130100e+002  1.833100e+000  9.180500e-002  9.638600e-001  9.964600e-002  2.447400e+001  5.216600e-002  -1.242200e-001  -7.244700e-001  -1.178600e-001  8.499500e-001  3.008500e+004  
